X;LONGITUD;LATITUD;Ind_VP2;Valor_Prod
1145;-2.898318635;39.97182791;0.026241933;2.514479089
1146;-1.54826134;39.97431329;0.019930033;0.306589035
1147;-6.26621451;39.97611761;0.003660097;0.003084687
1148;-4.5047455;39.97614663;0.010678888;0.126179313
1149;-4.9778848;39.97755339;0.000698602;0.036026758
1150;-6.04349788;39.98017624;0.072529972;0.028041391
1151;-2.861444517;39.98083096;0.017683419;7.103569168
1152;-4.12548602;39.98104306;0.037078859;0.471908041
1153;-4.28548503;39.98152383;0.047013836;0.306524961
1154;-3.44067659;39.98249773;0.009513737;0.552764331
1155;-0.74876092;39.98272386;0.024842762;0.057773482
1156;-4.23307844;39.98296696;0.001169103;0.082365325
1157;-5.61019015;39.98348662;0.005450209;0.002957516
1158;-6.53587444;39.98439349;0.001449939;0.001736828
1159;-4.5689708;39.98459279;0.029803357;0.174559677
1160;-3.186989068;39.98469105;0.014905986;4.168901822
1161;-4.6122444;39.98553967;0.009325832;0.063888563
1162;-0.03688142;39.98640809;0.086504058;0.002672547
1163;-3.37049918;39.98698528;0.018614178;1.846041822
1164;4.09305293;39.98840625;0.007424199;0.003731387
1165;-2.11495294;39.98852404;0.022443271;5.595970112
1166;-3.76611691;39.9890051;0.011247361;0.050147536
1167;-2.48175484;39.98928703;0.012501484;1.315059702
1168;-2.805433823;39.99042625;0.020645417;4.722190923
1169;-1.41736787;39.99711341;0.01342316;0.003465143
1170;-4.51508883;40.00067014;0.018040992;1.063982377
1171;-4.36889281;40.00081296;0.031403689;0.045211006
1172;-1.43592559;40.00159068;0.014844689;0.006813052
1173;-3.572540132;40.00341153;0.020113153;0.797964729
1174;-2.57430524;40.00762093;0.023228153;11.48508264
1175;-3.947605163;40.00803939;0.003906531;0.084655636
1176;-5.29550741;40.00822692;0.007927803;0.00013383
1177;-4.67737088;40.01078706;0.007719251;0.016427536
1178;-4.195828658;40.01180254;0.038597198;0.049190576
1179;-3.004177176;40.01291618;0.027690695;5.252492687
1180;-3.797262008;40.01343485;0.023657549;0.135289126
1181;-4.32665355;40.01434958;0.020518169;0.423688248
1182;-2.19680616;40.0152484;0.022711344;6.610503586
1183;-4.074698494;40.01770205;0.01329107;0.01592048
1184;-0.6983411;40.01775835;0.044657403;0.344301615
1185;-3.13183013;40.01821259;0.038833392;1.791637043
1186;-2.39574988;40.01915175;0.021062399;2.596298634
1187;-0.65555736;40.02137772;0.025863099;0.014449259
1188;-0.95759808;40.02233237;0.024638992;0.032884199
1189;-3.9908584;40.0229587;0.003874447;0.054204754
1190;-3.859168069;40.02317034;0.011969047;0.153908041
1191;-4.42788219;40.02413804;0.013106076;0.083108704
1192;-1.52560035;40.02719047;0.020962382;0.015129996
1193;-3.91176829;40.02736459;0.014496354;0.231021839
1194;-3.60279693;40.03340145;0.016518137;0.371023851
1195;-2.73842048;40.03753421;0.020285869;25.55445681
1196;-1.78174966;40.03902441;0.026115182;0.08888742
1197;-1.6476273;40.04109436;0.01768872;0.030878104
1198;-2.883700019;40.0428309;0.033661794;3.241084439
1199;-3.90154252;40.04380591;0.010327875;0.048611917
1200;-3.836602394;40.04399373;0.018255041;0.479118716
1201;-1.14463186;40.04493023;0.003757908;0.022936398
1202;-4.52491513;40.04583035;0.003818812;0.075673772
1203;-4.27230437;40.04687899;0.024161588;1.434955487
1204;-3.057812812;40.04859484;0.03395225;3.940736961
1205;-4.209109863;40.05283257;0.015123642;0.059167851
1206;-3.992549321;40.05329765;3.78E-03;0.026108008
1207;-4.115911693;40.05512414;0.017167642;0.346868845
1208;-6.61569771;40.05557151;0.008653384;0.002598294
1209;-0.83021534;40.05678856;0.012473692;0.001237872
1210;-1.85200478;40.05743669;0.03311366;0.021320257
1211;-0.64663531;40.05932948;0.063692165;0.001314186
1212;-0.69288965;40.05989064;0.025235209;0.048122634
1213;-1.28669047;40.06120013;0.010666391;0.139217855
1214;-4.65407318;40.06194183;0.009807192;0.00045287
1215;-4.22891303;40.06288838;0.007634019;0.072772398
1216;-2.80919335;40.06337697;0.018935677;6.655980712
1217;-4.36970187;40.06471513;0.022982284;0.474343834
1218;-2.853743653;40.06601363;0.020465393;1.315854758
1219;-2.05021182;40.06736734;0.021710953;0.025994932
1220;-3.23861366;40.06777688;0.015433025;0.3857346
1221;-6.66083079;40.06822938;0.001809206;0.000452381
1222;-3.741628484;40.06987623;0.024654363;0.888066518
1223;-0.48134427;40.07115662;0.001896034;0.002588986
1224;-3.854539548;40.07619468;0.018587863;0.197784894
1225;-2.13152306;40.07653762;0.018583019;10.05603263
1226;-3.8742774;40.0842783;0.008682378;0.066915197
1227;-2.54329702;40.08580618;0.010840291;2.325539329
1228;-2.26399333;40.08622198;0.019684717;11.56005128
1229;-2.40961329;40.08699389;0.015801174;0.414137706
1230;-1.55634669;40.08849771;0.023049809;0.212722012
1231;-3.965242924;40.0890785;0.015400755;0.011230104
1232;-4.119201407;40.09315158;0.023255644;0.177079718
1233;-4.44522074;40.09825787;0.01164769;0.022702957
1234;-1.50242309;40.0987678;0.022810462;0.180825366
1235;-1.69807843;40.1001606;0.025968602;0.20319364
1236;-4.043892999;40.1003606;0.013944283;0.053264497
1237;-1.76707909;40.10118642;0.033532578;0.008592754
1238;-0.00079227;40.10138192;0.044763183;0.024936944
1239;-0.76981698;40.10275557;0.058604475;0.230446973
1240;-3.4856791;40.10392024;0.025561569;0.064570783
1241;-2.22135961;40.10436735;0.021586448;3.374563453
1242;-3.697369318;40.10446976;0.028526064;0.682198584
1243;-4.32387815;40.10531182;0.017998531;0.140328033
1244;-3.768166562;40.1055767;0.047651759;0.705959578
1245;-3.38841132;40.10762015;0.027662978;0.065304894
1246;-6.79284181;40.11290696;0.00368001;0.007545201
1247;-0.05364986;40.11314072;0.040673148;0.076647255
1248;-3.924212979;40.1156954;0.006299214;0.041125507
1249;-5.84748728;40.11651612;0.005953201;4.75E-05
1250;-1.14833026;40.1165373;0.037150556;0.044577756
1251;-4.24156628;40.11849392;0.021647829;0.34661995
1252;-3.15943678;40.11866219;0.033428422;1.208259081
1253;-3.963988884;40.11910923;0.000692306;0.013416986
1254;-3.80315628;40.12069578;0.032157746;0.100449234
1255;-5.51885972;40.12153173;0.104852704;0.005264166
1256;-2.91599075;40.12245288;0.031226625;5.268519967
1257;-3.850246603;40.1237132;0.003853651;0.392221946
1258;-2.81427973;40.12882196;0.014935295;4.5218066
1259;-1.30342617;40.13136465;0.009606424;0.179690708
1260;-0.41826334;40.13190397;0.00301307;0.028197383
1261;-3.33946172;40.1340266;0.026299031;0.567763354
1262;-2.00094068;40.13533403;0.001591523;0.000434385
1263;-3.57067825;40.13551625;0.022135087;0.022716687
1264;-0.81521369;40.14094343;0.025622758;0.289037093
1265;-3.42230623;40.14126916;0.021145891;0.133720033
1266;-1.63474902;40.1418641;0.007241837;0.011372878
1267;-3.92032652;40.14261828;0.030312379;0.033341358
1268;-1.68584159;40.14529346;0.033195171;0.013592182
1269;-2.69166859;40.14530976;0.017267139;35.21013921
1270;-1.04099796;40.14767898;0.034015546;0.008760547
1271;-2.41847881;40.14922267;0.011281786;4.137242369
1272;-1.32520055;40.15131198;0.007872862;0.020578915
1273;-5.23914852;40.15248281;0.005918332;0.000272812
1274;-1.40624178;40.15390732;0.003953183;0.177012878
1275;-4.1124078;40.15504172;0.05149553;0.150921673
1276;-2.85428558;40.15527644;0.020151058;0.495684596
1277;-3.876056273;40.1553306;0.0073;0.076998799
1278;0.04265634;40.15548204;0.019129059;0.013203097
1279;-0.16380357;40.15704048;0.053708244;0.061021052
1280;-3.61650145;40.15853479;0.025661477;0.281791636
1281;-1.23443083;40.16154809;0.054509584;0.02901764
1282;-3.36677434;40.16212515;0.039912367;0.306501333
1283;-2.950562571;40.16473955;0.02966437;2.595670402
1284;-4.4015946;40.16583078;0.038630668;0.184003337
1285;-2.14509395;40.1663004;0.023690508;2.088858004
1286;-3.27232626;40.16783474;0.022837728;0.91899494
1287;-4.218291063;40.16912726;0.041397631;0.601231337
1288;-3.901086134;40.16965043;0.019942856;0.04373012
1289;-3.83356503;40.17177164;0.005778388;0.072348224
1290;-0.03507496;40.17552005;0.018066024;0.013903271
1291;-1.6716896;40.17752868;0.002846676;0.003022957
1292;-1.38793341;40.17841;0.014414449;0.295386733
1293;-2.90812556;40.18399064;0.023618166;3.287159718
1294;-4.73971498;40.18406426;0.006455014;7.91E-05
1295;-4.03631667;40.18455971;0.030754292;0.221753706
1296;-3.10588334;40.18481639;0.029654349;3.325864919
1297;-4.45878497;40.18510654;0.003978831;0.000312712
1298;-0.5419445;40.1869252;0.011651985;0.12586694
1299;-3.77887336;40.18736005;0.008500531;0.774228414
1300;-3.67881474;40.18889948;0.017106481;0.067032431
1301;-0.65143314;40.19007338;0.097162872;0.003902435
1302;-1.09131288;40.19040116;0.02821176;0.057318932
1303;-3.83796534;40.19152446;0.008418867;0.160259909
1304;-1.23993355;40.19215355;0.008664991;0.032971652
1305;-1.61738636;40.19457725;0.021892631;0.016018816
1306;-2.16373985;40.19522153;0.020085374;10.18608897
1307;-1.11435603;40.19604907;0.049463741;0.190672919
1308;-3.7950424;40.19987233;0.003038859;0.046277706
1309;-0.41779099;40.20193005;0.014120517;0.058740075
1310;-1.35359451;40.20253822;0.026716797;0.063735652
1311;-4.090974553;40.20456177;0.008755562;0.008513739
1312;-3.88428791;40.20518963;0.006400706;0.040825747
1313;-2.43187557;40.2054271;0.020554837;14.43263646
1314;-3.57004947;40.20771152;0.034127079;1.32791118
1315;-5.0911461;40.20868842;0.028766572;0.035214725
1316;-3.19202289;40.21010416;0.023639509;0.872758104
1317;-1.0792733;40.21076856;0.035884063;0.495300919
1318;-3.92356386;40.21091034;0.008077132;0.018871851
1319;0.02622783;40.21177206;0.099116783;0.013676522
1320;-2.228454;40.21359995;0.023846206;0.987355362
1321;-3.84959576;40.21414326;0.002083655;0.083854087
1322;-1.97819824;40.22338108;0.012246588;0.034008348
1323;-1.74369931;40.22401814;0.018357744;0.142205681
1324;-2.75970371;40.2244204;0.022587159;15.00242019
1325;-0.92912557;40.22444743;0.042085449;2.79564771
1326;-2.50703229;40.22470982;0.018730177;2.569024977
1327;-3.99079756;40.22825607;0.003584167;0.011380472
1328;-3.43406196;40.22862515;0.037390731;0.055397093
1329;-0.81088053;40.22935082;0.021975767;0.039381963
1330;-3.10783324;40.23017687;0.024476019;0.443577077
1331;0.07214278;40.23115616;0.097695888;0.007070435
1332;-4.3915911;40.23314998;0.002657492;0.021601482
1333;-3.3532985;40.23335851;0.024617697;0.924192663
1334;-1.18729721;40.23351965;0.01940932;0.074505739
1335;-1.56574607;40.23396641;0.006733442;0.000558518
1336;-2.55552695;40.23568169;0.025710391;3.535670518
1337;-2.08765887;40.23624228;0.019307576;0.674349474
1338;-4.194932076;40.23754128;0.044976073;0.34499205
1339;-3.7708691;40.23782083;0.003429139;0.068718302
1340;-2.29427547;40.23853491;0.020434936;5.314103445
1341;-1.4073775;40.24038091;0.007022519;0.052787122
1342;-3.69824953;40.24318238;0.018607778;1.217198319
1343;-3.04233293;40.2449943;0.011607252;1.619289988
1344;-3.3130502;40.24648317;0.055658296;0.135454451
1345;-1.4862161;40.24809693;0.009022685;0.022377888
1346;-3.82844738;40.25025255;0.005636873;0.005545648
1347;-0.75353912;40.25239335;0.032761224;0.192679652
1348;-2.12875796;40.25535241;0.025282401;1.777722145
1349;-3.23708598;40.25687898;0.030341564;0.177507867
1350;-3.8596558;40.25979114;0.047361139;0.084625333
1351;-3.00955557;40.26262381;0.00753689;0.397615031
1352;-3.91935505;40.26819762;0.002892931;0.000408166
1353;-6.20261794;40.26893229;0.008011979;0.001546435
1354;-2.604358488;40.27210987;0.027784071;2.402078725
1355;-1.26998871;40.27642388;0.053369609;0.06492453
1356;-1.80944353;40.27789389;0.016549915;0.010901524
1357;-1.15323397;40.28020398;0.033070391;0.151118783
1358;-3.79085287;40.28221895;0.007817453;0.121640489
1359;-3.20935902;40.28426621;0.040112705;0.277429963
1360;-6.727648079;40.28721608;0.005642516;0.000682774
1361;-4.01478084;40.28847295;0.011362623;0.046857201
1362;-2.08339605;40.2890564;0.023369487;0.429949731
1363;-0.29218084;40.29371058;0.048367376;0.099755213
1364;-3.30370753;40.29501386;0.022604927;2.700317085
1365;-1.40945135;40.29739874;0.011615701;0.142371735
1366;-2.98140244;40.29802922;0.011647159;2.371981449
1367;-1.50354185;40.29844745;0.004501579;0.189770981
1368;-2.39286598;40.29852896;0.013107974;1.063691859
1369;-2.51846453;40.29975123;0.025584053;3.232570095
1370;-4.10763563;40.30055869;0.014429385;0.082608489
1371;-3.43911167;40.30073423;0.032911229;1.393913159
1372;-2.42030612;40.30256183;0.017782316;1.382595718
1373;-2.28485822;40.30330749;0.017131097;5.529571106
1374;-3.72935236;40.30403754;0.039727992;1.702095876
1375;-2.35834834;40.30419845;0.012386237;2.05201605
1376;-2.84352592;40.30728662;0.017926952;1.373261723
1377;-3.0113022;40.30753483;0.010645974;0.527561822
1378;-2.476263485;40.31103572;0.025939111;1.690096414
1379;-0.80712717;40.31678582;0.031440955;0.047754816
1380;-5.85726408;40.31782584;0.007711667;0.007646476
1381;-3.10966031;40.32247541;0.01838813;1.238930874
1382;-3.8648888;40.32355537;0.007877847;0.079889433
1383;-0.89333295;40.32426223;0.039250811;0.293669988
1384;-1.42790593;40.32504659;0.024096261;0.076281325
1385;-4.49364928;40.32528223;0.005399602;0.000570932
1386;-2.581654205;40.32583036;0.030350595;5.138805449
1387;-4.20244123;40.32590971;0.025657109;0.009158128
1388;-3.51609802;40.32801264;0.011500241;0.181288547
1389;-2.85268966;40.33029908;0.028355491;0.239858244
1390;-1.32450297;40.33077407;0.02021137;0.035661888
1391;-2.88715646;40.33118435;0.008699987;0.025150733
1392;-3.76655557;40.33174382;0.022367235;0.88366082
1393;-3.17875526;40.33178686;0.008038471;0.096738567
1394;-1.53695627;40.3339282;0.01699122;0.005716306
1395;-2.461543333;40.33588696;0.025324309;1.092542965
1396;-3.23536001;40.33617307;0.029048429;0.98776646
1397;-1.61546672;40.33786805;0.00905449;0.422439097
1398;-4.12977972;40.33867811;0.02171627;0.181977168
1399;-3.38276454;40.33920494;0.034042263;5.909564257
1400;-3.02806151;40.34210938;0.009193499;0.210811818
1401;-1.10927177;40.34412951;0.027044342;5.429430932
1402;-5.86056534;40.34443299;0.0045324;0.001352447
1403;-2.64103615;40.34448602;0.030195827;10.35762268
1404;-4.02728374;40.34661542;0.022041817;0.590596803
1405;-2.11347366;40.34698523;0.017742938;0.61206935
1406;-4.10125868;40.34699813;0.027954678;0.551191213
1407;-1.85099186;40.34920575;0.01078184;0.014146882
1408;-3.82849494;40.35156977;0.003108971;0.000404008
1409;-2.96638121;40.35695514;0.007389458;0.382934484
1410;-3.89648428;40.35764878;0.007883023;0.231365706
1411;0.02412299;40.35792479;0.040033524;0.108859528
1412;-5.19937502;40.35870192;0.003815907;0.00018313
1413;-2.39595473;40.35979825;0.016680089;10.14249108
1414;-0.81744539;40.36540902;0.008006571;0.035900364
1415;-3.09427599;40.36557991;0.018509516;0.158432422
1416;-3.24313128;40.36614888;0.024025458;0.917180605
1417;-2.27664306;40.36623912;0.023895213;2.003195089
1418;-3.48827482;40.36633215;0.025474266;0.745133913
1419;-2.757501047;40.36647233;0.01917918;1.407643155
1420;-3.32165943;40.36659802;0.016525264;3.11802935
1421;-5.05612783;40.36843829;0.060785809;0.00016207
1422;-2.494504335;40.36922037;0.019766914;6.464525068
1423;-3.22157675;40.36970541;0.028276442;1.444273126
1424;-0.7203944;40.37166968;0.017292028;0.203882957
1425;-1.57623275;40.37233638;0.003061716;0.019874617
1426;-2.85276662;40.37578135;4.92E-03;0.241100654
1427;-2.14057757;40.37584776;0.018418116;0.663039611
1428;-1.51258302;40.37702113;0.003104405;0.033236389
1429;-0.14242485;40.37977391;0.014592409;0.101002352
1430;-2.51848176;40.38154522;0.021025587;4.929511304
1431;-3.41014167;40.38459894;0.033275265;4.211566443
1432;-6.60561531;40.38488155;0.009588319;0.017315536
1433;-1.71742932;40.38770098;0.004503486;0.115152894
1434;-2.14243248;40.3912039;0.020279479;0.543689797
1435;-1.67413906;40.39514909;0.005392108;0.332698642
1436;-3.48847075;40.39679137;0.01353926;0.813499379
1437;-2.637528873;40.40115006;0.024447732;4.696639039
1438;-2.31812472;40.40135638;0.016245872;1.791547296
1439;-2.21843422;40.40199529;0.021073129;1.573671039
1440;-0.98550256;40.40329546;0.018773999;2.401966377
1441;-3.99857387;40.40551557;0.022350136;1.717035329
1442;-3.3630153;40.40659412;0.033229517;3.078951271
1443;-1.44449794;40.40668217;0.015364143;2.044770203
1444;-3.87580597;40.40783457;0.037987981;0.101076373
1445;-3.05623135;40.40799247;0.023648785;0.234918178
1446;-3.68760088;40.40841191;0.028113904;0.42909619
1447;-1.34807154;40.41073118;0.03650768;1.031841921
1448;-6.54311488;40.41431338;0.004676594;0.008375453
1449;-2.92458935;40.4163152;0.023655846;1.384948215
1450;-3.00825307;40.41639306;0.01561776;0.644477689
1451;-2.61538848;40.41737388;0.024669621;3.181227685
1452;0.17517747;40.41767859;0.005641824;0.018673764
1453;-3.17756831;40.41851142;0.038175625;3.296380157
1454;-3.29850931;40.4189401;0.032793715;0.895709656
1455;-4.20206147;40.41924634;0.038103885;0.161996157
1456;-3.26254358;40.42450437;0.030300584;1.441986766
1457;-3.53500587;40.42532521;0.005744917;0.357002286
1458;-1.710807;40.42665322;0.003513058;0.378851246
1459;-4.05760871;40.42686466;0.007294053;0.371275752
1460;-1.53211153;40.42701658;0.017004155;0.082451859
1461;-6.67624797;40.42868622;0.006662405;0.006850253
1462;-0.25658083;40.42874071;0.000621;0.000497673
1463;-2.40780637;40.4291571;0.018461777;1.391588108
1464;-1.57420075;40.43069658;0.010074743;0.045930352
1465;-3.29779159;40.4326629;0.022210686;2.057816215
1466;-1.92940245;40.43389447;0.010090509;0.129251578
1467;-0.85362875;40.43605287;0.010854174;1.242748381
1468;-5.54135023;40.44131133;0.016935463;0.005123669
1469;-0.72050676;40.44162785;2.00E-03;0.024473068
1470;-6.74522345;40.44684318;0.007805768;0.000297391
1471;-3.11678243;40.44720093;0.01800262;1.408254054
1472;-4.00340814;40.4477529;0.019600475;0.495202865
1473;-2.31716398;40.44855782;0.015551009;3.782130319
1474;-2.23965923;40.45314577;0.022198363;0.229997184
1475;-1.05129761;40.45324859;0.032072038;0.116127495
1476;-6.49082054;40.45346277;5.84966E-05;0.001577201
1477;-2.87770165;40.45468149;0.012190599;0.648815611
1478;-1.28767198;40.45488538;0.034677124;1.224852621
1479;-2.47861265;40.45501191;0.02633777;2.196671536
1480;-3.0419407;40.45549474;0.018686224;0.233925259
1481;-0.13128445;40.45651086;0.008431804;0.036839395
1482;-0.81771529;40.45729657;0.018942907;1.239053342
1483;-6.52143423;40.45819479;0.007994993;0.040601598
1484;-3.47899019;40.4591561;0.013487104;0.587926874
1485;-1.59724089;40.46053596;0.01192767;0.053988472
1486;-2.9615264;40.46237891;0.020573371;0.5653453
1487;-3.17615252;40.46341529;0.019473822;2.431751909
1488;-5.32791926;40.46377754;0.008835694;0.000447652
1489;-6.06296452;40.46423926;0.081686182;0.000952547
1490;0.18094786;40.46517138;0.00609282;0.00970607
1491;-3.26974566;40.4657949;0.019599206;1.034132166
1492;-4.11993315;40.46865575;0.012733271;0.109994948
1493;-2.60873463;40.4688863;0.024172896;4.144166617
1494;0.47487433;40.47092595;0.008679966;0.000226584
1495;0.02331551;40.47193564;0.007773769;0.006102029
1496;-3.87411513;40.47209962;0.009909046;0.180736737
1497;-3.23495921;40.47230281;0.019781271;2.566438948
1498;-1.14982836;40.47411915;0.027362893;5.152699669
1499;-5.43253663;40.47509037;0.008408551;0.000184315
1500;-2.17584717;40.47522142;0.004535372;0.008060513
1501;-3.36925102;40.48033232;0.030208616;2.216619213
1502;-2.732879859;40.48082454;0.03126934;0.314895271
1503;-1.03321753;40.48322788;0.02606967;0.395672017
1504;-2.41843336;40.48735502;0.023730574;2.110378145
1505;-3.96438346;40.4895441;0.01503048;0.512225424
1506;-5.52674854;40.4914531;0.003252721;0.000453168
1507;-3.01580203;40.49149278;0.018783249;0.198865458
1508;-3.0785676;40.49175606;0.009263858;0.283962311
1509;-3.87457308;40.49195187;0.037391222;0.231671404
1510;-0.72807625;40.49232935;0.006345305;0.130412315
1511;-5.3852527;40.49287529;0.009191856;0.000738219
1512;-3.1810391;40.4955074;0.020976142;1.522467942
1513;-1.49211849;40.49746209;0.028702632;0.189151072
1514;-6.53107858;40.49912426;0.002080744;0.000106004
1515;-3.25964392;40.50145795;0.026266898;2.437889905
1516;-5.3015071;40.50157206;0.000685019;0.001874932
1517;-2.94395426;40.501904;0.020664768;0.743980894
1518;-4.06705109;40.50216434;0.007518817;0.100018973
1519;-0.19121752;40.50238093;0.006625041;0.007601159
1520;-6.41387644;40.5024331;0.001687368;6.93E-05
1521;-2.04141767;40.50434552;0.00289283;0.001891114
1522;-2.52128273;40.50471896;0.013126634;0.656919371
1523;-3.53147048;40.50491857;0.014788362;1.055162551
1524;-2.44455231;40.50509607;0.023859482;1.920790509
1525;-0.5229538;40.50519935;0.010471146;0.058071694
1526;-2.57207561;40.50730573;0.016603792;2.393343371
1527;-0.86128964;40.50818733;0.011106971;3.655150261
1528;-1.58933562;40.50913122;0.014734972;0.930757176
1529;-5.40604773;40.50953207;0.007457556;0.002552613
1530;-2.38492574;40.51035241;0.017498303;0.49461952
1531;-4.2951487;40.51101346;0.003655754;0.000194799
1532;0.25301474;40.51267486;0.003565401;0.006692754
1533;-6.50986451;40.51471136;0.006312921;0.010211263
1534;-3.12718422;40.51655169;0.024498801;0.215868961
1535;-2.79100801;40.51679367;0.021247317;0.452977292
1536;-1.26708485;40.51711461;0.030827919;1.088160671
1537;-2.88099817;40.51786586;0.019139627;2.449363387
1538;-2.19178825;40.51919829;0.000197132;0.002864133
1539;-6.45205053;40.51924249;0.003216115;0.000624364
1540;-5.35099316;40.52069073;0.009155272;0.002003511
1541;-6.35847992;40.52185157;0.005393963;0.012813623
1542;0.29109627;40.52562629;0.0018734;0.000376812
1543;-2.8235825;40.52587389;0.015760408;0.462739437
1544;-2.98565725;40.52622332;0.028637037;0.607427793
1545;-0.4056737;40.52795321;0.00298348;0.105295346
1546;-0.66971122;40.53003487;0.022337226;0.177366418
1547;-3.03201066;40.53057136;0.019579498;1.08438752
1548;-2.01796089;40.53062527;0.008179879;0.000213996
1549;-5.26499051;40.53083069;0.009530147;0.00178241
1550;-0.26262536;40.53204523;0.038623014;0.095027089
1551;-4.97266473;40.5338715;0.035637471;0.003244845
1552;-3.11089911;40.53400994;0.007405951;0.307798998
1553;-3.48071016;40.53506813;0.023236484;1.454520422
1554;-5.33091124;40.53862676;0.003735448;0.001654509
1555;-3.63240185;40.54104188;0.004875166;0.042292472
1556;-4.85000498;40.54195506;0.011054918;0.005105582
1557;-0.75326251;40.54262673;0.015695821;1.447489789
1558;-5.04068939;40.54269682;0.019878594;0.012077723
1559;-5.5802352;40.54294671;0.016733458;0.00831311
1560;-2.95883485;40.54341525;0.025323705;0.374681308
1561;-2.49375621;40.54437593;0.011293791;0.913695602
1562;-3.45842772;40.54533857;0.016882864;1.625930617
1563;-0.97321989;40.54573399;0.037525488;0.38396058
1564;-1.03356435;40.54604768;0.034516071;4.910979959
1565;-3.62671879;40.5470547;0.013542251;0.24565759
1566;-2.02563118;40.54720333;0.003499641;0.0116906
1567;-4.18247935;40.54823789;0.007069519;0.000575843
1568;-2.33196424;40.54840902;0.01974184;1.702880762
1569;-0.80780117;40.54845854;0.014018032;1.797642733
1570;-2.56247766;40.54937754;0.015174114;0.157096571
1571;-3.37906937;40.55005773;0.011764627;2.137869863
1572;-1.64989242;40.55044776;0.014331146;1.348329482
1573;-3.32908179;40.55375083;0.010908608;2.709618774
1574;-4.90618079;40.55422071;0.028640129;0.061989068
1575;-4.82534856;40.55495884;0.006042768;0.023274518
1576;-2.65040857;40.55551528;0.030863233;0.911181226
1577;-5.67162062;40.55564032;0.001157983;0.068882766
1578;-2.43239067;40.55747772;0.013934534;0.127285631
1579;-1.727753642;40.5576604;0.016521316;0.409819975
1580;-4.0174095;40.56052952;0.009614039;0.004774807
1581;-1.46964132;40.56165809;0.012195987;0.110829234
1582;-5.25924223;40.56176842;0.011880479;0.002936
1583;-6.1277772;40.56486594;0.007106438;0.024046228
1584;-6.17932848;40.56492092;0.003669986;0.004231851
1585;-1.31215335;40.56501265;0.025991532;1.725274824
1586;-3.06138386;40.5661728;0.009823009;1.164421549
1587;-3.50463919;40.56741657;0.027555639;1.840966377
1588;-3.26215847;40.56842557;0.028303718;0.190808447
1589;-2.801168297;40.57146596;0.010559314;2.281990277
1590;-5.06123239;40.57148196;0.006649078;0.000183652
1591;-2.07558452;40.57221703;0.031086214;0.03576419
1592;-2.98984173;40.57230534;0.021483369;0.569593085
1593;-3.16321781;40.57260645;0.015916182;2.745094791
1594;-2.7504278;40.5745861;0.026338889;0.158103255
1595;-0.69423598;40.57667419;0.015526633;0.331262766
1596;-0.53463584;40.58050974;0.018388635;0.208205946
1597;-2.88951245;40.58071239;0.023367667;3.613794899
1598;-2.03662443;40.5827179;0.01870976;0.035292861
1599;-3.3023622;40.5846251;0.012880438;1.019832497
1600;-0.34238449;40.58684496;0.034628026;0.017577954
1601;-1.79090849;40.58695505;0.011716967;0.646099578
1602;-2.38068231;40.58793206;0.02883135;0.244360845
1603;-5.59798103;40.58840584;0.001605554;0.000275106
1604;-4.96478322;40.58857728;0.018162672;0.164188712
1605;-4.83946125;40.58858781;0.011682534;0.01137287
1606;-1.2968909;40.58973246;0.029053953;0.953514046
1607;-0.79655771;40.59024818;0.007509958;1.01740347
1608;-2.16375249;40.59030324;0.021326271;0.042696961
1609;-5.01464764;40.59096044;0.019101793;0.079659503
1610;-3.41188083;40.59279221;0.026001662;1.007539851
1611;-4.78230282;40.59292508;0.00858539;0.159282311
1612;-5.44917699;40.59292861;0.030923913;0.054606576
1613;-1.909491522;40.59399439;0.013715433;0.026972712
1614;-4.4091325;40.59448598;0.007462656;0.000376066
1615;-3.24826011;40.59571722;0.026975291;0.162690774
1616;-3.49771503;40.59595962;0.019992347;0.106204836
1617;0.44722489;40.59695364;0.03340107;0.271324224
1618;-6.5341577;40.59730856;0.005705213;0.06480154
1619;-6.27510226;40.60158322;0.012102987;0.016675685
1620;-4.90139731;40.60386238;0.025603827;0.233793325
1621;-4.92429815;40.60413154;0.008021768;0.080543909
1622;-1.43769514;40.60510103;0.007992046;0.037757333
1623;-1.82861835;40.60568762;0.005315893;0.009250236
1624;-2.74958909;40.60626882;0.026912012;1.310489607
1625;-3.27704768;40.60667004;0.008721088;1.609649027
1626;-2.44974616;40.61029943;0.012399865;0.689169839
1627;-3.05401315;40.61087032;0.023045201;1.860273449
1628;-0.75400265;40.61121769;0.020412952;3.399182592
1629;-4.81089062;40.6114066;0.029372628;0.164408414
1630;-2.89034853;40.61142477;0.012745035;0.306686476
1631;-1.30257568;40.61397627;0.023788279;1.150099296
1632;-4.75728726;40.6141894;0.014530352;0.146270484
1633;-2.33815152;40.61445215;0.005557148;0.238714443
1634;-6.09975201;40.61484759;0.000347881;0.005536232
1635;-1.658488956;40.61606294;0.020396443;1.640066857
1636;-0.2803286;40.61665451;0.008640469;0.020886427
1637;-1.34533155;40.61782196;0.024670703;0.850644861
1638;-2.66256719;40.61809137;0.008799772;0.006743354
1639;-0.10023042;40.61933991;0.012298869;0.417961615
1640;0.59230274;40.61957159;0.004143088;0.001158095
1641;-2.95396462;40.61974691;0.015323759;0.474281019
1642;-2.27812708;40.6204796;0.013071577;0.114401573
1643;-0.39901896;40.62112023;0.041602895;0.016257391
